,Bacteremia,,4846,C102993,E2205,"Condition that relates to the presence of viable bacteria in the bloodstream, whether associated with active disease or not.",MedDRA:10003999:Bacteremia,Investigations and Diagnostic Tests,Infections,,"Term was added on 27 January 2022. For details, see comment No. 49 of the Change Log (Release Number 2022).",E22|E2205,,
,High metal ion levels,,4847,C187380,E2206,"High blood or serum levels of ions which are attributed to one or more medical devices used, such as but not limited to Co, Cr, Ti, Ni, Mo. ",MedDRA:10086050:Heavy metal increased,,,,"Term was added on 27 January 2022. For details, see comment No. 114 / 154 / 204 of the Change Log (Release Number 2022).",E22|E2206,,
,Radiolucent Lines,,4848,C187381,E2207,Radiolucencies observed on x-ray.,,,,,"Term was added on 27 January 2022. For details, see comment No. 123 of the Change Log (Release Number 2022).",E22|E2207,,
Generalized Disorders,,,,,E23,Generalized Disorders,,,,Not selectable,Please use more detailed term within the hierarchy,E23,,
,Anaphylactoid / Anaphylaxis,,2218,C193466,E040202,"Acute immune response that occurs from exposure to an allergen. For conditions which have progressed to systemic shock, use E040201 - Anaphylactic Shock.",MedDRA:10002218:Anaphylaxis,Immune System,Generalized Disorders,,"Definition was modified on 31 January 2023 (Old definition: Resembling anaphylaxis.). MedDRA mapping also updated from Anaphylactoid reaction (10002216) to Anaphylaxis (10002218). For details, see comment No. 85 of the Change Log (Release Number 2023).",E23|E040202,,
,Phosphene Visualization,,2164,C50697,E083802,An objective visual sensation that appears with the eyes closed and in the absence of visual light.,MedDRA:10034936:Phosphenes,Eye,Generalized Disorders,,,E23|E083802,,
,Burning Sensation,,2146,C50476,E1705,"A sensation of stinging or heat, not necessarily accompanied by redness or physical signs of irritation.",MedDRA:10006784:Burning sensation,Skin and Subcutaneous Tissue,Generalized Disorders,,,E23|E1705,,
,,Skin Burning Sensation,4540,C35297,E170501,"A sensation of dermal stinging or heat, not necessarily accompanied by redness or physical signs of skin irritation.",MedDRA:10054786:Skin burning sensation,Skin and Subcutaneous Tissue,Generalized  Disorders,,,E23|E1705|E170501,,
,Impaired Healing,,2378,C50601,E1707,Improper repair of any body tissue due to factors affecting one or more of the phases of wound healing. Includes impaired healing of any body tissue.,MedDRA:10021519:Impaired healing,Generalized  Disorders,,Modified (technical),Term moved and Definition modified for Release Number 2024. See no. 84 of Change Log. Please be aware that the code does not represent the current hierarchy.,E23|E1707,,
,Alteration in Body Temperature,,4568,C7941,E2301,A Change or alteration of Body Temperature to a temperature outside the range of normal body temperature.,MedDRA:10063488:Body temperature fluctuation,,,,,E23|E2301,,
,,Fever,1858,C3038,E230101,Elevation of body temperature above normal due to the bodies own responses.,MedDRA:10016558:Fever,,,,,E23|E2301|E230101,,
,,Hyperthermia,1909,C50589,E230102,An abnormally high body temperature. Not fever.,MedDRA:10020843:Hyperthermia,,,,,E23|E2301|E230102,,
,,Hypothermia,1915,C50523,E230103,Abnormally low body temperature.,MedDRA:10021113:Hypothermia,,,,,E23|E2301|E230103,,
,Ambulation or Postural Difficulties,,2544,C193465,E2302,"Any persistent problem with walking, gait or maintaining posture (sitting, standing).",MedDRA:10047810:Walking difficulty,Generalized Disorders,Musculoskeletal System,,"Term/Definition was modified on 31 January 2023 (Old term/definition: Ambulation Difficulties: Any persistent problem with walking or gait.) For details, see comment No. 98 of the Change Log (Release Number 2023).",E23|E2302,,
,Capsular Contracture,,1761,C50478,E2303,The tightening of scar tissue that forms around the implant.,MedDRA:10080895:Capsular contracture associated with implant,,,,,E23|E2303,,
,Chills,,2191,C35143,E2304,Shivering or moderate tremors of the body often accompanied by a cold sensation.,MedDRA:10008531:Chills,,,,,E23|E2304,,
,Cyanosis,,1798,C26737,E2305,A bluish or purplish discoloration of the skin and mucous membranes resulting from a reduced amount of oxygenated hemoglobin in the blood.,MedDRA:10011703:Cyanosis,,,,,E23|E2305,,
,Decreased Appetite,,4569,C2875,E2306,Lack of desire for food.,MedDRA:10061428:Decreased appetite,Generalized Disorders,"Endocrine, Metabolism and Nutrition",,,E23|E2306,,
,Increased Appetite,,4570,C113451,E2307,Intense desire for food.,MedDRA:10021654:Increased appetite,Generalized Disorders,"Endocrine, Metabolism and Nutrition",,,E23|E2307,,
,Deformity/ Disfigurement,,2360,C50536,E2308,"An alteration of appearance, shape, size or alignment.",MedDRA:10061619:Deformity,,,,,E23|E2308,,
,Deposits,,1809,C9442,E2309,Accumulation of extraneous inorganic matter in tissues or cavities.,MedDRA:10070692:Device deposit issue,,,,,E23|E2309,,
,,Calcium Deposits/Calcification,1758,C3672,E230901,Deposition of calcium salt in the tissues.,MedDRA:10006958:Calcium deposits,,,,,E23|E2309|E230901,,
,Diaphoresis,,2452,C50403,E2310,Profuse sweating.,MedDRA:10012703:Diaphoresis,,,,,E23|E2310,,
,Discomfort,,2330,C50535,E2311,"A feeling of mental or physical uneasiness, pain, or distress.",MedDRA:10013082:Discomfort,,,,,E23|E2311,,
,Fatigue,,1849,C3036,E2312,A state of generalized weakness with a pronounced inability to summon sufficient energy to accomplish daily activities.,MedDRA:10016256:Fatigue,,,,,E23|E2312,,
,,Extreme Exhaustion,1843,C50556,E231201,Extreme fatigue; the inability to respond to stimuli.,MedDRA:10015667:Exhaustion,,,,Editorial change to the definition on 16 February 2021.,E23|E2312|E231201,,
,Fibrosis,,3167,C3044,E2313,The formation of fibrous tissue.,MedDRA:10016642:Fibrosis,,,,,E23|E2313,,
,,Adhesion(s),1695,C54685,E2101,A fibrous band of tissue that connects normally separate body regions.,MedDRA:10059837:Adhesion,Procedural Complications,Generalized Disorders,,,E23|E2313|E2101,,
,Fistula,,1862,C3045,E2314,Abnormal epithelial-lined communication between two anatomical structures.,MedDRA:10016717:Fistula,Generalized Disorders,Musculoskeletal System,,,E23|E2314,,
,Fluid Discharge,,2686,C34548,E2315,"Flow or leakage of fluid other than blood, from an orifice, wound or tissue.",MedDRA:10080911:Fluid discharge,,,,,E23|E2315,,
,,Purulent Discharge,1812,C50717,E231501,A flow or draining of pus or exudate from an orifice or wound.,MedDRA:10037569:Purulent discharge,,,,Editorial change to the definition on 16 February 2021.,E23|E2315|E231501,,
,Foreign Body Reaction,,1868,C50444,E2316,An inflammatory reaction evoked by the presence of an exogenous material in the tissues.,MedDRA:10068159:Foreign body reaction,,,,,E23|E2316,,
,Granuloma,,1876,C3064,E2317,"An inflammatory reaction usually caused by infectious organisms, foreign bodies, or cholesterol deposits. It is characterized by the presence of epithelioid histiocytes and chronic inflammation.",MedDRA:10018691:Granuloma,Generalized Disorders,Skin and Subcutaneous Tissue,,,E23|E2317,,
,Hair Loss,,1877,C50575,E2318,Loss of hair usually from the scalp that may result in bald spots or spread to the entire scalp or epidermis.,MedDRA:10019045:Hair loss,,,,,E23|E2318,,
,Hernia,,2240,C34685,E2319,The protrusion of part of an organ or fibroadipose tissue through an opening or weakened area.,MedDRA:10019909:Hernia,,,,,E23|E2319,,
,High Blood Pressure/ Hypertension,,1908,C3117,E2320,Blood pressure that is abnormally high.,MedDRA:10020772:Hypertension,,,,,E23|E2320,,
,Low Blood Pressure/ Hypotension,,1914,C3128,E2321,Blood pressure that is abnormally low.,MedDRA:10021097:Hypotension,,,,,E23|E2321,,
,Hyperemia,,1904,C50588,E2322,The presence of an increased amount of blood in a part or organ; engorgement or bloodshot,MedDRA:10020619:Hyperemia,,,,"Definition was modified on 31 January 2023 to add ""bloodshot"". For details, see comment No. 132 of the Change Log (Release Number 2023).",E23|E2322,,
,Hyperplasia,,1906,C3113,E2323,An abnormal increase in the number of cells in an organ or a tissue with consequent enlargement.,MedDRA:10020718:Hyperplasia,,,,,E23|E2323,,
,Incontinence,,1928,C3429,E2324,Involuntary passage of feces and/or urine from the body.,MedDRA:10021639:Incontinence,,,,,E23|E2324,,
,,Fecal Incontinence,4571,C78498,E232401,Inability to control voluntary passage of feces from the body.,MedDRA:10016296:Fecal incontinence,Generalized Disorders,Gastrointestinal System,Modified (editorial),"Editorial change to add Gastrointestinal System as Secondary Category. For details, see comment No. 99 of the Change Log (Release Number 2023).
Code hierarchy adjusted for secondary category to prevent primary parent term appearing in three places. Release No. 2024",E23|E2324|E232401,,
,,Urinary Incontinence,4572,C78497,E232402,Inability to control voluntary passage of urine from the body.,MedDRA:10046543:Urinary incontinence,Generalized Disorders,Kidney and Urinary Tract,Modified (editorial),"Editorial change to add Kidney and Urinary Tract as Secondary Category. For details, see comment No. 100 of the Change Log (Release Number 2023). Amended in Version 1 on 23 February 2023.
Code hierarchy adjusted for secondary category to prevent primary parent term appearing in three places. Release No. 2024",E23|E2324|E232402,,
,Infiltration into Tissue,,1931,C25754,E2325,Permeation of foreign substances into tissues or cells.,MedDRA:10080901:Tissue infiltration,,,,,E23|E2325,,
,Inflammation,,1932,C3137,E2326,"A localized physical condition in which part of the body becomes reddened, swollen, or hot and often painful.",MedDRA:10061218:Inflammation,,,,,E23|E2326,,
,Necrosis,,1971,C16897,E2327,The pathologic death of cells or of a portion of tissue or organ resulting from irreversible damage.,MedDRA:10028851:Necrosis,,,,,E23|E2327,,
,Obstruction/Occlusion,,2422,C3284,E2328,Blockage or closing of the normal flow of the contents of an anatomical passageway.,MedDRA:10061876:Obstruction,,,,,E23|E2328,,
,Organ Dehiscence,,2502,C50527,E2329,A splitting open or rupture of an internal organ with the exposure or discharge of its content.,MedDRA:10080904:Dehiscence,,,,,E23|E2329,,
,Pain,,1994,C3303,E2330,An unpleasant sensory and emotional experience that is associated with actual or potential tissue damage or described in such terms.,MedDRA:10033371:Pain,,,,,E23|E2330,,
,,Headache,1880,C34661,E0116,"Pain in various parts of the head, not confined to the area of distribution of any nerve.",MedDRA:10019211:Headache,Nervous System,Generalized Disorders,,,E23|E2330|E0116,,
,,Eye Pain,4467,C78287,E0820,Painful sensation in the eye.,MedDRA:10015958:Eye pain,Eye,Generalized Disorders,,,E23|E2330|E0820,,
,,Ear Pain,4812,C37944,E0907,Earache or ear pain.,MedDRA:10014020:Ear pain,Ear and Labyrinth,Generalized Disorders,,"Term was added on 27 January 2022. For details, see comment No. 234 / 235 of the Change Log (Release Number 2022).",E23|E2330|E0907,,
,,Abdominal Pain,1685,C26682,E1002,Painful sensation in the abdominal region.,MedDRA:10000081:Abdominal pain,Gastrointestinal System,Generalized Disorders,,,E23|E2330|E1002,,
,,Myalgia,2238,C27009,E1622,Pain sensation originating from a muscle or group of muscles.,MedDRA:10028411:Myalgia,Musculoskeletal System,Generalized Disorders,,,E23|E2330|E1622,,
,,Neck Pain,2433,C50663,E1623,Pain in the neck area.,MedDRA:10028836:Neck pain,Musculoskeletal System,Generalized Disorders,,,E23|E2330|E1623,,
,,Back pain,4895,C41830,E1651,Pain in any part of the back.,MedDRA:10003988:Back pain,Musculoskeletal System,Generalized Disorders,New,Term added for Release Number 2024. See no. 107 of Change Log,E23|E2330|E1651,,
,,External Prosthetic Device Pain,4560,C171975,E2106,Pain that is associated with an external artificial replacement device.,MedDRA:10059057:Medical device pain,Procedural Complications,Generalized Disorders,,"Definition was modified on 21 January 2021 to correct a typo in ""artificial"" (Old definition: Pain that is associated with an external ariticial replacement device.)",E23|E2330|E2106,,
,,Implant Pain,4561,C171991,E2109,Pain localized to the site of the implanted device.,MedDRA:10063782:Implant site pain,Procedural Complications,Generalized Disorders,,,E23|E2330|E2109,,
,,Inadequate Pain Relief,2388,C50605,E2110,Continuing discomfort due to a lack or failure of a medical approach to treat pain.,MedDRA:10079788:Inadequate pain relief,Procedural Complications,Generalized Disorders,,,E23|E2330|E2110,,
,,Intraoperative Pain,2662,C50619,E2112,Pain occurring during a surgical operation.,MedDRA:10064882:Procedural pain,Procedural Complications,Generalized Disorders,,,E23|E2330|E2112,,
,,Chest Pain,1776,C38665,E233001,Pain in the chest.,MedDRA:10008479:Chest pain,,,,,E23|E2330|E233001,,
,Pallor,,2468,C50685,E2331,"Unhealthy, pale or white appearance of the face.",MedDRA:10033546:Pallor,,,,,E23|E2331,,
,Physical Asymmetry,,4573,C172019,E2332,Lack or absence of balanced proportions between parts or organs of the body.,,Generalized Disorders,Procedural Complications,,,E23|E2332,,
,Prolapse,,2475,C36173,E2333,A condition in which an organ or body tissue drops or bulges out of place.,MedDRA:10076708:Prolapse,,,,,E23|E2333,,
,Ptosis,,2620,C27298,E2334,The drooping or downward displacement of a body part.,MedDRA:10037272:Ptosis,,,,,E23|E2334,,
